username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,followers_diff,clase
tenosmith,10.0,False,153,391,4159,0,729,0.0,0.0,0.4444444444444444,0.0,-238,human
tens_HQ,80.0,False,486,38,7321,4,195,0.0625,0.125,0.78125,0.0,448,bot
terrywhalin,15.0,False,188485,189333,68786,2268,42492,0.0,0.0,1.0,0.2,-848,human
tesc24,28.0,False,91,223,844,0,14,0.1875,0.0625,1.46875,0.0,-132,bot
teshu12,4.0,False,134,253,301,2,6,0.0,0.0,1.75,0.0,-119,human
tethersound_,8.0,False,2872,1315,6841,6,199,0.2,0.0,2.4,0.0,1557,human
texaschik1,6.0,False,21,321,1746,0,23,0.0,0.1,0.8,0.0,-300,bot
tgrowden,12.0,False,72,417,425,8,8,0.3333333333333333,0.1666666666666666,1.6666666666666667,0.0,-345,human
th4ts_me_b1tch,0.0,False,201,621,12498,1,40,0.0,1.0,1.0,0.0,-420,human
thangaiyah,10.0,False,13,218,187,0,11,0.0,0.0,0.0,0.0,-205,bot
thatstevetaylor,21.0,True,2431,959,9818,44,1022,0.6666666666666666,0.0,1.0,0.0,1472,human
theAIS,34.0,True,6398,963,2832,24,810,0.375,3.375,17.875,1.375,5435,human
theLDMicro,16.0,False,2339,148,11587,53,783,0.0,0.0,0.0,0.0,2191,human
theRab,14.0,False,8608,7462,97272,1268,12428,0.0,0.0,1.25,0.0,1146,human
theadlines,12.0,False,720,0,565,25,0,0.0,0.0,0.0,0.0,720,human
theafters,5.0,True,68121,2602,3971,512,527,0.5,1.0,9.166666666666666,0.3333333333333333,65519,human
thealbars,2.0,False,270,226,13475,3,138,0.0,0.0,0.0,0.0,44,human
thealfhinojosa,5.0,False,13,73,32,0,6,0.0,1.0,3.0,0.0,-60,human
thebabybookworm,35.0,False,806,524,2365,0,1674,0.1111111111111111,0.8888888888888888,3.2222222222222223,0.3333333333333333,282,human
theblerdgurl,10.0,True,37661,11683,119689,625,17734,0.1666666666666666,3.6666666666666665,10.5,0.6666666666666666,25978,human
thebobbieoliver,5.0,True,8939,5018,105421,208,6576,0.3333333333333333,0.0,5.666666666666667,0.0,3921,human
thebotty,110.0,False,1637,2062,943,5,115,0.5208333333333334,1.625,22.604166666666668,0.1458333333333333,-425,bot
theboycharlieb,10.0,False,101,383,2632,0,625,1.25,0.5,3.375,0.125,-282,human
thebridgebk,12.0,False,1801,3126,1888,38,52,0.2,0.8,3.0,0.0,-1325,human
thebrownmale,20.0,False,358,1101,7962,4,224,0.8,0.0,2.2,0.0,-743,human
thebryanly,9.0,False,240,261,6416,2,238,0.4444444444444444,0.0,0.4444444444444444,0.0,-21,human
thecaravanindia,57.0,True,364741,274,60852,1898,19480,0.125,1.5,4.625,0.0,364467,human
thecookiedosai,12.0,False,565,194,1778,0,67,0.8333333333333334,0.0,5.5,0.0,371,human
thedailybeast,9.0,True,1387568,1033,401078,22576,66447,8.333333333333334,2.6666666666666665,21.33333333333333,1.6666666666666667,1386535,human
thegeorgiaedit,10.0,False,72423,1133,12857,628,1257,0.375,0.625,6.375,0.0,71290,human
thehangrywoman,8.0,True,5222,3288,34117,133,2407,0.7,1.7,20.4,0.0,1934,human
thehawk38,15.0,True,273493,5453,6978,881,263,2.0,1.0,8.285714285714286,0.1428571428571428,268040,human
thejimjams,8.0,True,277368,275504,70209,3891,7079,0.5714285714285714,1.2857142857142858,7.857142857142857,0.0,1864,human
thejuelzsantana,4.0,False,1313693,675,12807,3942,697,3.2857142857142856,14.857142857142858,40.85714285714285,2.142857142857143,1313018,human
thekellyprice,7.0,True,8781,1879,25601,143,6712,1.2857142857142858,0.2857142857142857,6.285714285714286,0.1428571428571428,6902,human
themarcjacobs,106.0,False,1579091,49,1878,3040,1774,37.4,47.66666666666666,489.4666666666666,2.0,1579042,human
themelodymae,25.0,False,266,278,5776,3,1242,0.1818181818181818,0.0,3.1818181818181817,0.0,-12,human
themodernleper1,41.0,False,29,446,514,0,42,0.1071428571428571,0.1071428571428571,1.3214285714285714,0.0,-417,bot
themomventure,12.0,False,718,341,5459,28,34,0.0,0.0,0.0,0.0,377,human
theneuronerd0,4.0,False,99,699,483,0,14,0.3636363636363636,0.0,1.0909090909090908,0.0,-600,human
theoliveranwar,35.0,False,76331,408,33029,563,2661,0.7777777777777778,3.333333333333333,29.55555555555556,0.0,75923,human
theprimerachel,8.0,False,75,240,143,4,116,0.25,0.0,1.75,0.0,-165,human
therealTiffany,15.0,True,799292,354,13842,4518,473,0.4,1.0,17.8,0.0,798938,human
therealgeish,32.0,False,441,209,9519,0,77,0.5681818181818182,0.0681818181818181,1.1136363636363635,0.0227272727272727,232,bot
therealwisener,5.0,False,172,1437,10001,12,509,0.0,0.0,0.25,0.0,-1265,human
thesmartfeed,1.0,False,7568,17078,6397,13,6,0.0,0.25,0.875,0.125,-9510,human
thetenspot,20.0,True,5370,2317,95,103,56,0.0,0.0,0.5,0.0,3053,human
thetracypiper,2.0,False,571,630,4456,13,747,0.3333333333333333,0.0,2.333333333333333,0.0,-59,human
thewholecook,25.0,False,10609,7483,19810,320,4456,0.3333333333333333,0.2222222222222222,2.4444444444444446,0.0,3126,human
thewinebartg,127.0,False,788,567,1156,8,785,0.0,0.2244897959183673,0.8775510204081632,0.0816326530612244,221,bot
thewizardofOzii,15.0,False,63,344,5882,0,90,0.0,0.0,0.0,0.0,-281,human
thibautcourtois,2.0,True,3397201,966,3130,4022,1093,205.0,1959.5,27978.0,152.5,3396235,human
thinggtwoo,5.0,False,905,2872,82876,43,2631,0.6666666666666666,0.0,0.6666666666666666,0.0,-1967,human
thisisadityaas,18.0,False,365,2061,584,0,12,0.8571428571428571,0.2857142857142857,6.714285714285714,0.1428571428571428,-1696,human
thisisvibe,3.0,False,775,3134,1558,0,79,0.5,0.75,2.5,0.25,-2359,human
thisisysr,18.0,True,3062112,18,2543,405,480,68.58333333333333,877.8333333333334,6035.75,41.41666666666666,3062094,human
thomaschattwill,18.0,False,128521,602,25578,996,1194,9.0,0.4666666666666667,27.2,0.2666666666666666,127919,human
thomaskadri,25.0,False,1871,2388,1022,0,70,0.9,3.5,10.5,0.1,-517,human
thomaskipf,9.0,False,21921,1015,1318,358,175,1.1666666666666667,10.833333333333334,76.5,0.0,20906,human
thometz_sr,11.0,False,36,165,1985,0,5,0.3333333333333333,0.0,0.1666666666666666,0.0,-129,human
thoughtsofaphd,7.0,False,74626,3228,3020,527,142,2.5,54.9,530.6,11.4,71398,human
thunderNeurosci,5.0,False,352,478,451,4,20,0.0,0.4,1.2,0.0,-126,human
tibo_maker,8.0,False,46269,2579,20120,766,784,2.0,1.0,9.166666666666666,0.0,43690,human
tilostyln,24.0,False,3362,826,176306,5,3671,0.36,0.0,0.12,0.12,2536,bot
tim_garipov,6.0,False,452,422,71,5,12,1.0,0.0,1.5,0.0,30,human
timesofindia,14.0,True,14625616,319,825993,12888,382166,1.25,2.0,16.25,0.0,14625297,human
timsamoff,5.0,False,1289,1744,21197,92,3050,0.6,0.0,0.2,0.0,-455,human
tinkercad,2.0,True,50410,1332,13912,719,3070,0.1666666666666666,0.0,1.8333333333333333,0.0,49078,human
tinyisles,366.0,False,261,2,8063,43,8044,0.0,0.0576923076923076,0.2692307692307692,0.0192307692307692,259,bot
tirlaeyn,13.0,False,178,161,115962,2,3150,0.5555555555555556,0.0,0.6666666666666666,0.0,17,human
tisthecontinent,51.0,False,213,285,15118,2,268,0.1428571428571428,0.2040816326530612,0.4081632653061224,0.0,-72,bot
titojackson,56.0,True,24661,12458,15993,380,1996,0.9230769230769232,3.1538461538461537,13.0,0.3076923076923077,12203,human
titoortiz,11.0,True,545759,5874,30440,3448,2192,4.909090909090909,1.9090909090909087,26.63636363636364,0.2727272727272727,539885,human
tittina72,20.0,False,36,48,3690,2,55,0.0,0.0,0.0769230769230769,0.0,-12,bot
tka808,9.0,False,6383,4080,40564,30,1098,0.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,2303,human
tkkinstant,5.0,False,3950,517,2932,186,43,0.0,0.0,0.4,0.0,3433,human
tlcverge,112.0,False,903,2540,897,3,327,0.0,0.0789473684210526,0.131578947368421,0.0,-1637,bot
tmandalaywala,16.0,False,2456,3042,3933,39,671,2.875,0.25,34.375,0.0,-586,human
tmcbracelets,23.0,False,337,676,8011,0,124,0.0,0.0,0.1111111111111111,0.0,-339,human
tomhanks,24.0,True,16125140,23,948,0,341,1464.7272727272727,2580.3636363636365,34737.63636363636,603.9090909090909,16125117,human
tommygeekinn,9.0,False,157,258,1671,1,7,0.2857142857142857,0.0,0.5714285714285714,0.0,-101,human
tomorrowevening,21.0,False,919,524,6367,40,643,0.5,0.0,1.5,0.0,395,human
toniasutherland,3.0,False,2510,805,9998,58,266,3.0,7.5,26.0,0.0,1705,human
tonisez,0.0,False,54,415,1774,0,3,0.0,0.0,0.0,0.0,-361,human
tonykarpinski,4.0,False,116152,116049,23825,1210,2434,1.4285714285714286,2.7142857142857144,26.714285714285715,0.1428571428571428,103,human
tonyrobles,14.0,False,317,523,14233,14,6813,0.0,0.4,0.4,0.0,-206,human
tonysheps,9.0,True,122306,88183,12629,146,2189,2.75,8.25,77.25,0.25,34123,human
tonyvidmar,9.0,False,7773,814,2254,52,66,0.1,0.3,6.5,0.2,6959,human
toonindividual,11.0,False,448,1020,10719,7,1001,1.0,0.0,1.7777777777777777,0.1111111111111111,-572,human
tophealthcare_,16.0,False,10,55,8,0,8,0.0,0.0,0.3333333333333333,0.0,-45,bot
topicalcomedian,11.0,False,13320,13489,14943,12,1495,0.3333333333333333,0.0,0.0,0.0,-169,human
topnewsbitcoin,13.0,False,50649,26374,22893,976,51,0.6,1.4,4.1,0.1,24275,human
topocheng,15.0,False,168,283,273,3,71,0.8,3.2,7.4,0.6,-115,human
torylanez,9.0,True,2267264,2,3300,1103,660,76.66666666666667,303.1666666666667,2403.1666666666665,34.5,2267262,human
totesmycrobes,13.0,False,623,2253,221,2,31,0.1666666666666666,0.5,6.0,0.0,-1630,human
toughcute,31.0,False,678,342,25785,20,3294,0.3846153846153846,0.5384615384615384,4.384615384615385,0.0,336,human
towernter,0.0,False,33492,980,25916,239,2990,1.0,2.0,13.25,1.0,32512,human
townson_cocke,97.0,False,52,496,131,1,21,0.1794871794871795,0.0,0.5641025641025641,0.0256410256410256,-444,bot
tracebartruff,4.0,False,11398,51,308,66,0,0.3333333333333333,0.1666666666666666,1.5,0.0,11347,human
trafficgifs,79.0,False,1279,1,65062,35,65062,0.0,0.0227272727272727,0.1136363636363636,0.0454545454545454,1278,bot
trainwruk,10.0,False,1168,273,5504,23,587,0.125,0.125,1.375,0.0,895,human
trakcuf,2.0,False,5,41,478,0,0,0.0,0.0,0.0,0.0,-36,bot
transchrissy,9.0,False,395,963,9990,8,710,0.6666666666666666,1.2222222222222223,7.555555555555555,0.0,-568,human
traviku,56.0,False,195,546,2255,10,10,1.0,0.0,0.1538461538461538,0.0,-351,human
travis_babcock,16.0,False,156,763,1901,2,178,0.0,0.0,0.0909090909090909,0.0,-607,human
traviswall,11.0,True,181402,473,7786,1695,237,3.9,3.2,101.1,0.6,180929,human
trazadonequeen,5.0,False,52,255,4288,0,3,0.25,0.0,0.25,0.0,-203,human
tre_cub,5.0,False,34,249,593,0,58,0.1428571428571428,0.0,0.2857142857142857,0.0,-215,human
trishav6097,10.0,False,217,1357,3004,1,239,0.0,0.0,0.3333333333333333,0.0,-1140,human
trmarchand,14.0,False,278,66,4798,19,99,0.2222222222222222,0.0,0.5555555555555556,0.0,212,human
troyc4Congress,10.0,False,5178,4227,2619,83,1156,0.0,2.1,4.2,0.0,951,human
trram,9.0,False,818,4984,13254,91,870,0.0,0.0,0.0,0.0,-4166,human
tru_serpent,14.0,False,30,391,94,0,23,0.0909090909090909,0.0,0.1818181818181818,0.0,-361,bot
trufelman,2.0,True,39052,4685,1780,401,99,0.6666666666666666,0.0,5.0,0.0,34367,human
trvisXX,13.0,True,11736893,672,1236,4215,1049,2143.083333333333,6407.916666666667,82364.0,1377.8333333333333,11736221,human
tsang_lam,4.0,False,17,120,42,0,23,0.0,0.125,0.625,0.0,-103,bot
tsspiegel,7.0,False,1712,1901,22723,90,4326,0.0,0.3333333333333333,3.0,0.0,-189,human
tsuarez1,8.0,False,82,1113,4040,2,60,0.0,0.0,0.0,0.0,-1031,human
tsumetai_akumu,18.0,False,15,43,3493,0,122,0.1666666666666666,0.0,0.0,0.0,-28,human
tsunosuke,14.0,False,1607,4987,16466,118,126,0.0,0.0,0.2222222222222222,0.0,-3380,human
tumblr,4.0,True,2227870,419,36934,9891,14039,4.5,10.25,159.25,0.25,2227451,human
tumisole,4.0,True,799365,50827,353983,325,25575,0.6666666666666666,1.5,6.5,0.1666666666666666,748538,human
tunpearl21,2.0,False,13,50,23,1,1,0.0,0.0,1.6666666666666667,0.0,-37,human
turinghut23,8.0,False,1751,331,1148,23,170,0.75,3.625,7.375,0.375,1420,human
turinginst,18.0,True,51581,1667,9215,967,2142,0.2857142857142857,9.428571428571429,12.571428571428571,0.4285714285714285,49914,human
tushama,5.0,False,234,389,15212,14,37,0.0,0.0,0.0,0.0,-155,human
tvrasche,12.0,False,6866,1079,30988,121,1203,4.142857142857143,1.4285714285714286,23.714285714285715,0.0,5787,human
tweet_preet,7.0,False,628,996,12335,13,64,0.6,0.4,1.8,0.0,-368,human
twerkjadatwerk,6.0,False,1081,1608,43847,4,998,1.0,0.0,1.4285714285714286,0.0,-527,human
twood0222,15.0,False,985,2497,4627,34,68,0.0,0.0,0.1764705882352941,0.0,-1512,human
txsalth2o,3.0,False,62120,1355,21952,186,1166,2.142857142857143,4.0,58.71428571428572,0.0,60765,human
tyblinqs,2.0,False,54,396,1099,0,46,0.0,0.0,0.0,0.0,-342,human
tyharve,3.0,False,121,260,71,0,0,0.0,0.0,1.0,0.0,-139,human
tyler_levon,15.0,False,49,127,2605,1,69,0.1,0.0,2.0,0.0,-78,human
tyler_townes,5.0,False,703,4135,1389,16,146,0.0,0.7777777777777778,1.5555555555555556,0.2222222222222222,-3432,human
tylercalex,7.0,False,185,264,18306,15,731,0.0,0.0,0.2,0.0,-79,human
typagona,7.0,False,631,282,22942,1,830,0.1666666666666666,0.0,0.1666666666666666,0.0,349,human
tytryone,1.0,False,117288,35751,46358,348,13260,0.0,2.0,10.0,0.0,81537,human
u_henny,6.0,False,579,363,288,14,10,0.0,4.0,14.0,0.0,216,human
uberfunphilly,10.0,False,19,41,1297,0,0,0.5714285714285714,0.0,0.1428571428571428,0.0,-22,bot
ucsbNLP,15.0,False,610,708,36,8,1,0.6666666666666666,3.333333333333333,17.0,0.0,-98,human
uhitschristina,6.0,False,263,258,25365,8,1210,1.1428571428571428,0.0,3.7142857142857135,0.0,5,human
uhsnayvid,7.0,False,461,1196,1699,3,28,0.2222222222222222,0.0,2.6666666666666665,0.0,-735,human
ukaesthetic,25.0,False,137521,126219,7404,564,2072,0.1,0.1,1.0,0.0,11302,human
ullashegde,39.0,False,296,400,493,1,14,0.125,0.625,0.875,0.25,-104,human
ultimate_j2d2,3.0,False,194,334,20314,0,1554,0.6666666666666666,0.0,0.3333333333333333,0.0,-140,human
ultramold,58.0,False,290,200,285,4,7,0.0612244897959183,0.0612244897959183,0.0816326530612244,0.0,90,bot
umichsph,26.0,True,21643,2522,22870,566,5710,0.1666666666666666,0.6666666666666666,2.0,0.1666666666666666,19121,human
unccollege,40.0,False,6659,722,20051,105,4336,0.125,1.625,2.5,0.125,5937,human
unescorcb,15.0,False,4897,123,779,18,275,0.0,2.0,4.0,0.0,4774,human
unfakingnews,17.0,False,846,77,191592,36,3,0.1666666666666666,0.5,0.8333333333333334,0.3333333333333333,769,human
uni_tue,18.0,False,20132,342,3929,348,301,0.0,8.0,22.5,0.5,19790,human
unicornwitness,7.0,False,272,740,824,7,60,0.4,0.0,2.8,0.0,-468,human
unilife,36.0,False,5420,4945,1886,79,43,0.0,0.3636363636363636,0.8181818181818182,0.0,475,human
unjourunebarbe,5.0,False,69,588,3728,1,35,0.0,0.0,0.25,0.0,-519,bot
unniphilip,13.0,False,82,266,4822,0,132,0.1666666666666666,0.0,0.8333333333333334,0.0,-184,human
unthevert,9.0,False,977,2318,34,41,2,0.6,0.6,6.6,0.0,-1341,human
unzhe,3.0,False,4,34,26,0,6,0.0,0.0,0.0,0.0,-30,bot
urbanartsycom,27.0,False,16,31,20,0,19,0.0,0.1666666666666666,0.3333333333333333,0.0,-15,human
urbandrea,9.0,False,561,3368,4323,20,101,0.6666666666666666,0.3333333333333333,2.2222222222222223,0.1111111111111111,-2807,human
urbangodjuan,9.0,False,196,229,9870,1,295,0.0,0.0,0.0769230769230769,0.0,-33,human
urbansun501c,16.0,False,71,53,1780,49,83,0.0,0.5,0.3333333333333333,0.0,18,human
urstrulyMahesh,9.0,True,13030869,30,2112,0,558,565.5,8559.833333333334,44330.5,149.0,13030839,human
usabasketball,25.0,True,1039041,676,27551,4400,9255,9.5,133.125,738.0,45.0,1038365,human
usainbolt,13.0,True,4895800,112,8091,10375,3124,9.833333333333334,34.5,384.1666666666667,1.6666666666666667,4895688,human
uscongenperth,29.0,True,5067,1052,5705,126,1395,0.0909090909090909,1.0909090909090908,4.818181818181818,0.0909090909090909,4015,human
uscprovost,61.0,False,2491,1097,3887,18,476,0.1111111111111111,2.0,12.11111111111111,0.1111111111111111,1394,human
uscsoccer86,28.0,False,17,40,1144,0,1,0.0,0.0,0.2307692307692307,0.0,-23,bot
uselessdoug,20.0,False,70,647,2951,6,414,0.5,0.0,0.6,0.0,-577,human
usembarmenia,51.0,True,101222,354,18280,491,4230,8.625,49.0,174.625,3.5,100868,human
usertesting,36.0,True,44384,19542,22406,2239,5924,0.2142857142857142,0.3571428571428571,1.5,0.0,24842,human
usinjuries,264.0,False,7627,0,10635,114,0,0.173076923076923,0.8269230769230769,3.3461538461538463,0.2884615384615384,7627,bot
utejonmayamTOI,189.0,False,1275,665,3077,13,327,0.3673469387755102,2.693877551020408,9.73469387755102,0.2653061224489796,610,bot
v_ashish29,11.0,False,453,517,485,2,41,0.4,0.1,5.1,0.0,-64,human
v_concepcion,13.0,False,1087816,172,22107,1697,1276,0.1428571428571428,0.2857142857142857,3.2857142857142856,0.0,1087644,human
v_language,19.0,False,7444,2,645,78,151,1.5714285714285714,7.857142857142857,60.71428571428572,0.4285714285714285,7442,human
valdra76,4.0,False,1831,4970,36361,8,675,0.0,0.0,3.0,0.0,-3139,human
valery_tkachenk,1.0,False,76,122,34,2,3,0.0,0.0,0.0,0.0,-46,human
valuewalk,13.0,False,62087,3122,146451,2050,47637,0.125,0.125,0.375,0.0,58965,human
vanealfarocr,7.0,False,62,104,538,0,4,0.2,0.0,0.2,0.0,-42,bot
vanreneee,1.0,False,167,295,3142,0,65,0.4,0.2,0.8,0.0,-128,human
vardy7,18.0,True,909230,387,552,1175,188,60.07692307692308,187.07692307692307,4253.923076923077,17.846153846153847,908843,human
varunkuntal,202.0,False,25,299,172,1,5,0.8653846153846154,2.3653846153846154,3.0576923076923075,0.0,-274,bot
vc,17.0,True,19055,1948,22647,617,1741,2.5,0.25,22.08333333333333,0.0,17107,human
vcolliver,12.0,True,5328,2480,7039,303,177,0.0833333333333333,0.8333333333333334,2.583333333333333,0.1666666666666666,2848,human
vector_tres,0.0,False,133,736,1874,7,9,0.0,0.0,1.0,0.0,-603,bot
velu_kanda,1.0,False,78,2298,160,1,11,0.0,0.0,0.0,0.0,-2220,human
venerauhl,98.0,False,184,332,1157,3,5,0.6153846153846154,0.1923076923076923,5.076923076923077,0.1153846153846153,-148,bot
veobot,127.0,False,2743,892,952,88,80,0.0434782608695652,0.2826086956521739,1.6956521739130437,0.0652173913043478,1851,bot
vergecurrency,8.0,True,329138,223,4968,2050,369,10.0,28.0,81.16666666666667,1.8333333333333333,328915,human
verisilicon,30.0,False,408,367,279,8,157,0.3333333333333333,0.5555555555555556,1.6666666666666667,0.1111111111111111,41,human
vermadeepak____,3.0,False,36,340,2399,0,10,0.0,0.0,0.0,0.0,-304,bot
veroniex_MM,13.0,False,21,66,93,0,3,0.8,0.0,0.6,0.0,-45,human
vetenskapsakad,15.0,False,5289,474,2273,80,879,0.3333333333333333,4.333333333333333,34.0,0.6666666666666666,4815,human
vgcerf,12.0,True,35116,19,731,732,91,1.8333333333333333,6.166666666666667,21.33333333333333,0.6666666666666666,35097,human
vgisselle_,11.0,False,366,291,7024,0,56,0.5555555555555556,0.0,0.7777777777777778,0.0,75,human
vibinwitcharles,7.0,False,4157,3737,37129,31,2621,0.125,0.0,0.125,0.0,420,human
vicctorwaynee,4.0,False,101,101,1396,0,107,0.3333333333333333,0.5,3.0,0.0,0,human
victorbasa,17.0,False,195667,65,10352,654,780,0.0,0.0,0.5,0.0,195602,human
victoriasaidhi,15.0,False,26,199,29,2,3,0.5833333333333334,0.0,1.25,0.0,-173,bot
vigalondo,2.0,True,623988,4820,100685,2555,3465,0.0,0.0,3.0,0.0,619168,human
vijayprashad,36.0,True,128810,2348,75661,1116,11285,8.444444444444445,151.44444444444446,562.2222222222222,10.11111111111111,126462,human
villi,18.0,True,21308,418,6962,528,307,2.5,0.3,10.8,0.0,20890,human
vinceallen30,15.0,False,258,334,26841,6,1497,0.8333333333333334,0.0,2.0,0.0,-76,human
vinci32096,7.0,False,12,192,45,0,12,0.1666666666666666,0.0,0.0,0.0,-180,bot
vinesmsuic,8.0,False,6,208,176,0,5,0.0,0.0,0.0,0.0,-202,bot
vintagejmr,2.0,False,446,1773,1462,17,324,0.25,0.0,2.25,0.0,-1327,human
virgi_anastasya,2.0,False,60,56,1545,0,11,0.3333333333333333,0.0,0.0,0.0,4,bot
virginiaava2,0.0,False,161,720,29,0,1,0.0,0.0,0.0,0.0,-559,human
virgoseq,6.0,False,2259,804,74639,0,2627,0.3333333333333333,0.0,4.666666666666667,0.0,1455,human
vitorbelfort,9.0,True,1442343,120,15455,3426,2206,16.0,17.75,453.25,3.25,1442223,human
vivekaterin,24.0,False,1329,156,5942,32,2243,0.0,0.0,0.5,0.0,1173,human
vkggdss_kt,16.0,False,238,673,3249,4,375,0.1818181818181818,0.0,0.2727272727272727,0.0,-435,human
vlasceanu_mada,21.0,False,3467,801,372,21,68,0.75,1.5,12.416666666666666,0.1666666666666666,2666,human
vlevesque,23.0,False,259,356,361,8,6,0.0,0.2,0.0,0.0,-97,human
vmushahw,22.0,False,309,366,589,2,20,0.2727272727272727,0.5454545454545454,4.818181818181818,0.0909090909090909,-57,human
vnzinchenko,17.0,False,342,447,204,0,16,0.6,0.1,2.6,0.0,-105,human
vpoleo47,3.0,False,333,330,15692,6,350,0.0,0.3333333333333333,0.6666666666666666,0.0,3,human
vrsevero,2.0,False,153,288,584,0,41,0.5,1.5,13.0,0.0,-135,human
vs00saini,12.0,False,54,68,509,3,50,0.0909090909090909,0.0,0.2727272727272727,0.0,-14,human
vsallaberry08,11.0,False,237,192,4061,16,124,0.4444444444444444,0.1111111111111111,3.555555555555556,0.1111111111111111,45,human
vxx46,10.0,False,6326,3834,141582,204,2468,0.4,0.0,1.0,0.0,2492,human
vyaslkv,1.0,False,50,610,25,0,3,0.0,0.0,0.5,0.0,-560,human
wale_io,4.0,False,120,1127,2005,0,44,0.2,0.0,0.4,0.0,-1007,human
wardreporter,27.0,True,3019,8696,15846,67,1088,0.6923076923076923,0.0769230769230769,3.8461538461538463,0.0,-5677,human
warmh20penguin,25.0,False,901,1233,21213,2,2601,0.4444444444444444,0.1111111111111111,2.111111111111111,0.0,-332,human
warmspringwinds,8.0,False,84,125,26,3,8,0.6666666666666666,0.3333333333333333,0.0,0.0,-41,human
warrenellis,10.0,True,455930,0,85,7649,83,0.0,3.333333333333333,21.5,0.1666666666666666,455930,human
warrioryouthnyc,37.0,False,101,57,94,0,18,0.1818181818181818,0.7272727272727273,2.090909090909091,0.2727272727272727,44,human
wasimakramlive,25.0,True,6170191,130,1627,2347,386,69.0,158.28571428571428,4186.285714285715,5.571428571428571,6170061,human
watt9000,17.0,False,198,770,640,0,142,0.0,0.0,0.6666666666666666,0.0,-572,human
